stcofips,risk_score,wfir_risks,cfld_risks,rfld_risks,hrcn_risks,trnd_risks,erqk_risks,sovi_score,resl_score,county,state,fips
13031,8.91728049,8.12595113,,6.01333604,5.36713247,7.97565772,5.33633477,33.10997241,51.824002,Bulloch,Georgia,13031
13033,10.68837865,4.97398299,,2.14886674,4.51622023,4.51674601,4.48663351,44.73787939,53.4158,Burke,Georgia,13033
13035,6.7556101,2.71338875,,3.80892628,2.17455493,6.93789801,1.81063644,30.31139141,53.807802,Butts,Georgia,13035
13037,8.00055947,2.83928834,,6.46665969,5.70468475,9.96051849,1.09768193,38.66771778,49.279398,Calhoun,Georgia,13037
13039,6.44372774,15.19774341,7.74554423,6.06521023,3.80260633,4.72826121,1.78314872,23.25581395,54.68,Camden,Georgia,13039
13043,8.01487108,6.57256046,,5.26966387,4.98243155,8.49414779,3.0936434,48.64012613,50.9484,Candler,Georgia,13043
13045,12.04700494,3.95402361,,12.23036536,1.25324169,13.09470403,4.07411062,32.08513993,53.905802,Carroll,Georgia,13045
13047,12.31053968,2.25390126,,10.19698369,1.60192788,15.24860539,5.67351569,32.59755617,52.421398,Catoosa,Georgia,13047
13049,3.66575691,7.54322229,1.99065162,4.80017018,5.24903482,3.59480931,1.47750892,26.64564446,50.3928,Charlton,Georgia,13049
13051,15.2955051,33.41433237,11.42233196,12.36431613,5.00911625,9.41564425,11.01158153,38.90421758,57.2444,Chatham,Georgia,13051
13053,0.01957641,0.01226916,,0.01118078,0.00858787,0.02745137,0.00307626,0.1182499,49.330802,Chattahoochee,Georgia,13053
13055,9.5890731,1.56789249,,9.87382484,2.01093182,10.19031745,3.86567001,34.68663776,52.778,Chattooga,Georgia,13055
13057,9.59544398,2.15411704,,7.36286999,2.63548145,9.36816657,3.85956543,21.16673236,52.336202,Cherokee,Georgia,13057
13059,17.60140927,1.98589365,,7.08798605,2.51708098,23.02551235,5.90123517,41.42688214,53.687,Clarke,Georgia,13059
13061,10.04664384,6.22588511,,3.46805795,7.73809232,12.6295529,1.04440854,63.73669689,49.949998,Clay,Georgia,13061
13063,27.67344048,2.04951537,,20.8776283,7.03952016,32.87550416,7.1618161,45.01379582,53.225398,Clayton,Georgia,13063
13065,5.59209405,10.68613628,,6.91842081,7.90040717,5.19559982,1.81005983,47.65471029,53.294602,Clinch,Georgia,13065
13067,13.2888037,1.68398684,,15.84375382,2.35767226,10.81240458,6.75284663,24.3594797,52.873402,Cobb,Georgia,13067
13069,7.45993762,7.51590249,,5.92293852,9.45640112,4.23495444,2.18292658,32.7552227,52.886,Coffee,Georgia,13069
13071,12.49355348,6.59547337,,21.5901952,8.80122361,11.83590826,2.50759286,46.94521088,52.0548,Colquitt,Georgia,13071
13073,6.12504667,2.66123489,,3.20045001,3.03075106,5.01433025,3.08525374,19.1170674,54.729,Columbia,Georgia,13073
13075,8.64387625,4.14711757,,12.03936908,6.13747196,10.53141207,1.82568497,39.96846669,53.9044,Cook,Georgia,13075
13077,9.16128709,2.36997883,,9.1118428,1.10735017,7.93722443,2.89469078,24.75364604,55.4958,Coweta,Georgia,13077
13079,5.19926084,2.20232612,,3.37781182,1.06614055,5.41629766,1.13709659,28.49822625,51.893402,Crawford,Georgia,13079
13081,13.9741802,1.22398499,,17.36985291,4.91336174,16.48442339,2.55494371,49.11312574,53.472,Crisp,Georgia,13081
13083,9.38421215,2.88085182,,9.17803316,1.80586115,10.38149418,3.42263014,34.01655499,51.8468,Dade,Georgia,13083
13085,7.76752725,1.17729533,,4.15022208,1.34790738,7.56251218,2.12756449,25.46314545,53.217402,Dawson,Georgia,13085
13087,10.57445115,8.76593483,,19.42479416,7.38112972,11.13047043,1.74110518,44.81671265,52.268,Decatur,Georgia,13087
13089,24.13573825,1.83951458,,35.14029094,7.00827295,25.59618118,9.40259471,35.86913678,53.091002,DeKalb,Georgia,13089
13091,5.80562925,1.67277343,,4.02124523,1.75712202,6.68573988,1.75847571,31.21797399,53.7214,Dodge,Georgia,13091
13093,6.39957486,0.77643462,,6.86374503,2.16830312,6.45293136,1.497055,31.37564052,50.525798,Dooly,Georgia,13093
13095,19.21330825,5.06506811,,35.80621616,8.7428688,22.06326335,4.23781935,53.21245566,55.406398,Dougherty,Georgia,13095
13097,13.0735138,1.95920335,,11.93588972,1.24019327,14.7017593,3.7379752,28.06464328,55.0884,Douglas,Georgia,13097
13099,9.23909784,4.34837691,,11.70930595,6.81438364,10.70637934,1.43467164,50.68979109,55.0288,Early,Georgia,13099
13101,4.3469824,8.57520924,,4.4219184,5.23722609,5.08010955,0.91638309,41.30863224,48.6054,Echols,Georgia,13101
13103,4.59243945,5.12967992,1.75749355,4.10846995,2.13752755,3.80459121,2.71267255,18.68348443,56.9248,Effingham,Georgia,13103
13105,9.67977059,2.94601716,,7.67763722,1.72386322,9.1369362,4.12402754,45.36854553,52.3732,Elbert,Georgia,13105
13107,9.59554947,6.22550494,,2.27665833,4.55661326,9.62686793,4.23852868,47.26054395,51.220398,Emanuel,Georgia,13107
13109,6.60550299,5.38964774,,1.46537512,3.69979047,8.3991957,2.46175494,37.16988569,53.506198,Evans,Georgia,13109
13111,13.08752376,2.10087038,,12.03618642,2.24018992,9.61578936,5.53892049,50.68979109,52.206802,Fannin,Georgia,13111
13113,7.19873315,1.32378938,,6.55696867,2.20415537,7.7896299,2.07853143,16.98856918,54.2138,Fayette,Georgia,13113
13115,17.57682443,3.42401579,,16.87090552,2.84891155,18.54617751,7.60116999,45.05321246,52.972998,Floyd,Georgia,13115
13117,5.0309088,1.14799454,,3.29508178,1.27192671,5.3356662,1.85185215,10.91840757,53.337202,Forsyth,Georgia,13117
13119,14.53462363,3.63479233,,4.27573418,2.86861509,8.34699268,3.64384774,38.90421758,53.7706,Franklin,Georgia,13119
13121,17.04347915,1.80988667,,20.49103083,1.84068474,14.21459672,8.520772,26.25147812,52.705598,Fulton,Georgia,13121
13123,13.13246579,1.16405141,,18.70951557,2.07031382,9.5239574,4.45003447,42.56996453,51.5766,Gilmer,Georgia,13123
13125,4.11834061,1.72204849,,1.11449707,1.40809002,5.3670123,1.1701995,32.91288924,52.2574,Glascock,Georgia,13125
13127,13.79114653,42.41881894,11.0359567,6.35962106,4.4456104,7.20133326,6.09133159,49.19195901,56.859798,Glynn,Georgia,13127
13129,11.48439451,1.40810035,,10.05932595,1.57097631,8.7426739,4.91366685,33.58297201,53.455802,Gordon,Georgia,13129
13131,10.05523531,7.74627525,,7.62302223,7.49740566,12.77392831,1.28400615,41.46629878,51.9416,Grady,Georgia,13131
13133,12.04359604,3.17651517,,5.82659368,1.84622696,10.94741507,3.8428376,50.29562475,51.301798,Greene,Georgia,13133
13135,17.11341386,2.76354054,,15.11506176,3.02719952,17.39367826,7.64877194,28.02522665,52.189002,Gwinnett,Georgia,13135
13137,13.17322278,4.06813831,,11.96397652,3.33814057,10.90867057,4.36230608,41.86046512,53.7146,Habersham,Georgia,13137
13139,14.933542,4.39215092,,10.32896899,3.81656275,16.1679405,5.6344951,36.02680331,54.082398,Hall,Georgia,13139
13141,7.32375612,3.40276798,,2.04564458,2.55759778,7.79001291,2.58379932,46.59046117,49.0306,Hancock,Georgia,13141
13143,8.74443132,3.07957193,,7.60765948,2.34283015,7.16406934,2.86276749,36.42096965,52.8302,Haralson,Georgia,13143
13145,4.25278836,1.61193574,,5.88743144,0.68456967,4.02077084,1.04672906,18.80173433,55.111398,Harris,Georgia,13145
13147,9.02780085,4.15109353,,6.94927978,1.58117617,8.03903282,3.5931279,38.58888451,53.067198,Hart,Georgia,13147
13149,6.96914243,2.3860834,,5.7289894,1.18783274,7.16966841,1.65083061,32.79463934,51.494398,Heard,Georgia,13149
13151,11.47388651,2.95578762,,7.98310293,3.71562774,12.53224928,3.48249543,26.52739456,55.425802,Henry,Georgia,13151
13153,9.55695169,1.6907945,,8.59083336,4.24686405,9.5263664,3.32663989,29.28655893,55.952,Houston,Georgia,13153
13155,4.60029413,2.09461035,,4.24304508,4.05340739,5.88160437,1.05585229,27.67047694,53.197398,Irwin,Georgia,13155
13157,8.46307784,3.25874496,,4.55654213,2.6209311,5.27856133,2.70148345,27.31572724,55.360198,Jackson,Georgia,13157
13159,6.92250207,1.99431714,,3.02602427,1.18402257,5.52944061,1.72038254,33.97713835,51.585998,Jasper,Georgia,13159
13161,6.56190853,4.81310744,,4.96029958,6.73822836,7.44025357,2.07207597,34.41072132,53.664198,Jeff Davis,Georgia,13161
13163,12.82756223,3.92332981,,2.22598234,4.41766526,13.15913607,4.20051551,53.37012219,51.336398,Jefferson,Georgia,13163
13165,8.46859774,4.67012039,,6.2433431,4.06926613,9.74944307,3.29633719,49.54670871,52.3698,Jenkins,Georgia,13165
13167,4.22376924,1.89239142,,2.59282079,2.00504054,4.70441751,1.32666775,23.57114702,50.7864,Johnson,Georgia,13167
13169,6.04247575,2.28923048,,4.92329535,1.01608595,5.66658377,1.93403759,28.65589279,54.498,Jones,Georgia,13169
13171,8.71220923,2.77868064,,4.71706264,1.37171221,9.30630383,1.98370783,37.72171857,54.841198,Lamar,Georgia,13171
13173,5.50764712,5.7560522,,1.84590972,5.89359841,7.34644014,1.22927407,37.44580213,53.63,Lanier,Georgia,13173
13175,9.17721905,3.87458867,,4.45807777,2.08229523,7.83172822,4.16760409,42.37288136,53.614802,Laurens,Georgia,13175
13177,3.86698344,1.22800229,,5.08740657,2.08051477,4.5549263,0.71080131,16.3184864,56.635198,Lee,Georgia,13177
13179,6.08353211,11.34782385,3.47031383,1.67654526,2.10729371,6.35612766,3.41428817,27.82814348,55.788598,Liberty,Georgia,13179
13181,6.80227208,2.62436174,,2.02906699,2.56691433,5.4486986,3.96217757,46.19629484,50.657802,Lincoln,Georgia,13181
13183,4.26506144,5.85964018,1.06327354,4.34456045,1.6930069,5.25595656,1.73342005,24.95072921,51.932002,Long,Georgia,13183
13185,13.05993685,11.33729758,,15.64134468,6.57841786,16.61715047,2.55346153,37.7611352,54.601998,Lowndes,Georgia,13185
13187,8.54214939,2.04607661,,4.47675137,1.80712469,8.47363512,2.73804291,31.13914072,53.2754,Lumpkin,Georgia,13187
13189,9.45675291,4.68058993,,2.46053429,3.46321491,10.13969836,3.69514733,43.79188017,53.646598,McDuffie,Georgia,13189
13191,8.56328807,26.70815788,5.29525376,2.10766136,2.3732998,6.67655559,2.98490744,42.8852976,54.453602,McIntosh,Georgia,13191
13193,7.52622726,2.30361848,,5.4217757,2.55232089,6.02278166,1.66775814,37.56405203,50.3224,Macon,Georgia,13193
13195,9.6613584,3.06615752,,4.57755912,2.61191739,8.00716239,2.42248546,31.92747339,53.530998,Madison,Georgia,13195
13197,5.47884193,2.7152691,,2.22281873,1.19907313,4.40847928,0.92405505,33.14938904,53.555998,Marion,Georgia,13197
13199,10.65969721,3.51860944,,11.35838518,1.64183604,8.48264252,2.64511415,44.65904612,51.908798,Meriwether,Georgia,13199
13201,7.11286551,2.23871244,,8.24164562,6.1837002,9.61965964,1.04537554,43.3582972,55.0814,Miller,Georgia,13201
13205,9.85838874,2.9563546,,15.92775148,5.41395827,11.65616322,1.48592771,37.09105242,52.707,Mitchell,Georgia,13205
13207,7.49667608,2.28074193,,7.06968959,1.17746137,7.51639066,2.12189368,31.33622389,53.397198,Monroe,Georgia,13207
13209,5.42789163,3.82626096,,2.8927947,2.05713787,6.5359073,1.56654524,32.59755617,52.336602,Montgomery,Georgia,13209
13211,8.29933026,2.96947497,,6.36906778,1.20815129,7.80294526,2.24152698,35.27788727,53.428002,Morgan,Georgia,13211
13213,10.32761933,1.99839349,,10.12647831,1.72831675,10.0025329,4.88318489,33.46472211,51.673198,Murray,Georgia,13213
13215,13.85689072,5.65988976,,17.97269485,3.51994899,10.8128911,4.89578658,43.2400473,54.954,Muscogee,Georgia,13215
13217,11.11236402,3.67643591,,9.83041497,3.68555041,9.98019856,3.64629707,34.17422152,55.033998,Newton,Georgia,13217
13219,4.36010731,1.53067064,,1.25406799,0.63395573,4.91050633,1.37359456,15.56957036,55.7976,Oconee,Georgia,13219
13221,4.6900998,2.21290269,,2.5688854,0.82700022,3.89499334,1.7565998,28.65589279,54.257398,Oglethorpe,Georgia,13221
13223,7.45773315,1.72908276,,4.0110764,1.02198412,8.46353018,2.70402673,20.77256602,55.8538,Paulding,Georgia,13223
13225,9.80969536,2.21543697,,4.73831955,2.97245906,11.73581693,2.33309141,36.02680331,54.383602,Peach,Georgia,13225
13227,9.19202413,1.36678947,,5.86066849,1.71553716,9.57640652,2.92657841,29.68072527,53.6618,Pickens,Georgia,13227
13229,6.83682894,10.73943799,,4.99244288,7.95188785,7.00521912,1.77653873,34.64722113,53.452602,Pierce,Georgia,13229
13231,5.5977183,2.01098318,,3.24638436,1.71749736,4.86002747,1.27122941,25.77847852,54.194198,Pike,Georgia,13231
13233,11.85155123,2.71357317,,8.63482841,1.17081271,13.33815273,4.01465274,40.24438313,54.359398,Polk,Georgia,13233
13235,8.74934028,0.42180995,,9.65663692,3.28737819,8.44562293,2.17087084,52.22703981,53.723402,Pulaski,Georgia,13235
13237,11.33951652,3.1325232,,9.47741708,1.58383854,11.69258359,3.64954737,43.04296413,51.4358,Putnam,Georgia,13237
13239,5.89135088,4.95368258,,3.60621599,5.56117063,8.45491753,0.53697348,41.54513205,47.062402,Quitman,Georgia,13239
13241,12.82519494,3.92261103,,13.45498907,2.89861819,11.49429929,3.8541977,50.29562475,52.140398,Rabun,Georgia,13241
13243,12.77870433,5.68017865,,3.96554895,7.00790746,13.77723813,1.67919105,59.7950335,50.977402,Randolph,Georgia,13243
13245,23.68272405,5.3339573,,7.56720684,9.829209,23.65154838,9.71889606,46.78754434,55.318398,Richmond,Georgia,13245
13247,16.20509042,2.45218516,,9.96805343,3.99951473,19.2362735,4.33830559,36.73630272,54.316402,Rockdale,Georgia,13247
13249,5.35249338,1.75454532,,1.95987224,1.22448251,6.4027733,0.81339907,33.30705558,52.940402,Schley,Georgia,13249
13251,8.40694625,7.2486265,0.0,7.45675616,4.76956706,5.49461345,3.72623973,43.79188017,53.509402,Screven,Georgia,13251
13253,11.00950602,4.55382317,,19.73354442,6.64505709,13.10090138,1.15827007,44.50137958,54.780402,Seminole,Georgia,13253
13255,16.74539663,3.65100404,,10.15909929,4.61123499,20.53142184,3.89958381,43.83129681,55.001998,Spalding,Georgia,13255
13257,12.87500824,2.45302283,,12.28014746,2.65845383,12.51815663,3.43397418,42.21521482,54.7758,Stephens,Georgia,13257
13259,8.2449468,7.12450476,,4.56872284,4.77731763,9.71582848,1.26829949,48.67954277,44.969,Stewart,Georgia,13259
13261,13.10818173,3.42039624,,13.70877307,13.44826633,12.78228974,2.53812693,49.03429247,54.5078,Sumter,Georgia,13261
13263,6.3597913,3.03216709,,3.33162002,1.75589742,5.60410378,1.29057199,46.23571147,51.2504,Talbot,Georgia,13263
13265,8.43154021,1.79466215,,3.36025712,2.14022906,7.81535647,1.87896029,63.73669689,50.324402,Taliaferro,Georgia,13265
13267,7.95145833,5.81444233,,5.07806384,3.72042747,6.2974593,2.51876306,28.10405991,51.0954,Tattnall,Georgia,13267
13269,7.95576138,3.29800976,,5.2527066,1.50504796,7.6990486,1.45833185,43.55538037,51.918998,Taylor,Georgia,13269
13271,6.70845077,4.01122108,,5.35147479,2.93856391,7.19801424,2.01068217,39.65313362,49.861598,Telfair,Georgia,13271
13273,11.00741104,3.70969445,,5.69400461,6.60065759,11.81652383,1.7195031,54.39495467,52.631798,Terrell,Georgia,13273
13275,9.94002067,9.81595646,,18.69654342,8.44744979,8.89629781,2.1785092,45.8021285,54.3614,Thomas,Georgia,13275
13277,11.7997799,5.48925816,,12.49473644,7.46925535,13.93681211,2.80686392,43.79188017,53.590398,Tift,Georgia,13277
13279,11.57181259,8.1439437,,3.17856946,4.08258372,13.85198874,3.95789693,46.1568782,52.150998,Toombs,Georgia,13279
13281,13.87146207,1.66858265,,9.28510399,2.36150891,14.71338388,4.06863044,59.63736697,53.374,Towns,Georgia,13281
13283,7.21772056,3.8524218,,3.42288093,3.13017918,9.47886315,1.93253378,46.31454474,49.2726,Treutlen,Georgia,13283
13285,12.9922383,3.96129219,,17.09163846,1.79776183,9.88458033,3.90678995,41.07213244,54.574398,Troup,Georgia,13285
13287,7.34915878,1.70583681,,3.75329646,6.13697235,9.27790693,1.56544362,40.4414663,52.902598,Turner,Georgia,13287
13289,6.02986028,1.2478968,,3.12222338,2.19344711,5.92883052,1.78607373,40.2049665,51.1208,Twiggs,Georgia,13289
13291,15.97819899,4.01478396,,11.22108376,2.94025212,14.44310772,5.76500524,55.65628695,52.7428,Union,Georgia,13291
13293,11.42354044,3.71681882,,10.28234747,1.75675558,10.95757393,2.86099314,47.49704375,54.2598,Upson,Georgia,13293
13295,10.84181439,2.7899512,,10.51886177,2.79033303,11.68208299,5.65677136,34.56838786,53.162198,Walker,Georgia,13295
13297,11.02632516,4.04199579,,10.26543446,2.8250061,11.27148523,3.39871079,30.86322428,55.0704,Walton,Georgia,13297
13299,9.27675103,18.37105115,,8.53381918,13.31895046,7.62166974,3.53173749,43.79188017,55.0882,Ware,Georgia,13299
13301,7.08949713,2.81779364,,2.17684819,2.66221623,8.67932413,2.83496852,48.32479306,49.6348,Warren,Georgia,13301
13303,7.67104361,2.86392889,,2.28547095,2.87052595,7.35627215,3.39325141,40.2049665,51.904802,Washington,Georgia,13303
13305,6.49760573,8.01481837,0.99014851,6.36161275,9.64163426,3.59805373,3.2188967,34.01655499,53.243398,Wayne,Georgia,13305
13307,5.05121063,2.37791843,,2.33973527,1.52569879,5.0520571,0.51918111,33.18880568,52.090202,Webster,Georgia,13307
13309,1.08801654,0.67461424,,0.69502681,0.6960415,1.54509426,0.35825145,8.51399291,48.906998,Wheeler,Georgia,13309
13311,12.11208759,3.6528336,,8.80036628,2.24788942,12.93696398,3.44850127,39.45605045,52.832598,White,Georgia,13311
13313,16.46499435,3.02042996,,13.16211013,2.40112825,19.01190178,9.18125641,40.5597162,50.841398,Whitfield,Georgia,13313
13315,4.34184752,1.02616587,,3.32370001,1.70421888,4.72937483,0.9109922,27.35514387,51.2918,Wilcox,Georgia,13315
13317,9.57235476,2.86709845,,3.57454249,1.62073268,7.61401206,4.04055319,52.85770595,52.000598,Wilkes,Georgia,13317
13319,5.05683501,1.32337606,,2.29908565,1.90233265,5.03146651,1.82809623,35.90855341,53.099198,Wilkinson,Georgia,13319
13321,10.52673841,2.76215903,,15.13086706,5.65354163,11.20349679,1.52265218,38.94363421,52.6266,Worth,Georgia,13321
15001,39.79021432,,5.36056832,36.34339962,4.82096181,1.28215877,36.31596819,41.89988175,50.775198,Hawaii,Hawaii,15001
15003,22.44837557,,9.13337563,25.99458481,5.42438886,3.16382995,22.92339343,31.41505715,51.402798,Honolulu,Hawaii,15003
15005,0.17188077,,0.58176529,0.08899668,0.93575871,2.06439635,4.87147498,84.82459598,42.1002,Kalawao,Hawaii,15005
15007,10.29094478,,9.65937222,28.63643171,4.37665876,1.9042175,5.84626614,39.49546709,52.509198,Kauai,Hawaii,15007
15009,19.26244957,,3.41582074,16.43398841,3.64886999,2.18153872,18.74640785,38.15530154,51.8016,Maui,Hawaii,15009
16001,10.07464423,19.88192881,,15.31255101,,5.34172459,5.35376972,23.96531336,54.890198,Ada,Idaho,16001
16003,8.53615563,25.57825721,,8.62284296,,1.96840071,2.31133605,46.70871108,49.699202,Adams,Idaho,16003
16005,10.70547765,24.11942778,,15.42945846,,1.47317526,5.06492493,32.71580607,55.8772,Bannock,Idaho,16005
16007,5.45602307,10.33609661,,1.97178863,,0.6757153,4.27830093,38.58888451,54.660602,Bear Lake,Idaho,16007
16009,5.54751449,4.82855434,,14.87616227,,2.68368531,2.32414359,44.10721324,50.3412,Benewah,Idaho,16009
16011,11.85424257,8.69617624,,12.71729913,,1.34822081,5.05825768,36.30271975,54.598798,Bingham,Idaho,16011
16013,7.41050329,16.76939368,,11.63087391,,0.89494852,4.22981446,33.42530548,50.4746,Blaine,Idaho,16013
16015,11.55974832,23.91584761,,8.99719321,,1.69222542,2.60350362,29.24714229,49.6666,Boise,Idaho,16015
16017,7.10206585,11.72744403,,12.60780008,,2.40115625,3.65284439,38.94363421,49.5964,Bonner,Idaho,16017
16019,9.63500357,9.06611396,,8.40598806,,1.0965302,6.4172623,29.4836421,55.601802,Bonneville,Idaho,16019
16021,6.45978562,6.43681229,,8.89206029,,1.3553831,1.4119913,35.12022073,51.208802,Boundary,Idaho,16021
16023,4.81527472,3.7795104,,5.42500769,,0.38638578,1.91707728,33.50413875,52.319002,Butte,Idaho,16023
16025,3.80545483,9.52394439,,2.5028387,,0.37482386,1.13316649,35.75088687,51.3554,Camas,Idaho,16025
16027,11.07827114,12.37644598,,16.01648809,,8.28732927,6.02793691,39.14071738,55.026202,Canyon,Idaho,16027
16029,4.27599982,6.63773212,,2.50746602,,0.42537294,2.72472228,24.04414663,53.223,Caribou,Idaho,16029
16031,11.59071965,12.94529887,,11.5599774,,0.76476145,2.43782444,32.32163973,53.070998,Cassia,Idaho,16031
16033,9.16801302,12.44679848,,7.37067715,,0.59599395,3.00409132,66.29877808,45.842,Clark,Idaho,16033
16035,7.8079847,11.79329295,,4.64484064,,1.56622727,1.66188587,35.00197083,49.6002,Clearwater,Idaho,16035
16037,5.07280326,8.62998588,,6.50423309,,0.27226479,2.73570176,31.09972408,52.420002,Custer,Idaho,16037
16039,9.41595252,24.52152599,,12.24604487,,2.27684639,2.45801478,32.59755617,52.497,Elmore,Idaho,16039
16041,4.6541677,7.44310405,,1.18496136,,0.60067312,2.54827897,22.78281435,54.3362,Franklin,Idaho,16041
16043,7.38986081,10.31024206,,3.82430724,,0.70533922,3.81992932,30.86322428,53.032198,Fremont,Idaho,16043
16045,7.11547151,20.8631363,,5.37183824,,3.8083439,2.80169835,42.33346472,54.194798,Gem,Idaho,16045
16047,12.50208272,14.28965815,,9.29513478,,3.3053137,1.99273897,38.1158849,50.865798,Gooding,Idaho,16047
16049,14.65006898,27.54000802,,11.63648448,,1.27660861,2.03069064,38.86480095,50.5684,Idaho,Idaho,16049
16051,6.56610004,2.65323991,,4.63842822,,0.67705514,2.59413817,20.85139929,54.857998,Jefferson,Idaho,16051
16053,11.02496026,11.61257594,,3.72235682,,1.44105332,1.7831596,37.01221916,52.121602,Jerome,Idaho,16053
16055,7.262833,5.21425611,,15.4259051,,4.20627554,5.03588782,33.30705558,53.190798,Kootenai,Idaho,16055
16057,3.54776612,4.55502707,,6.91986423,,1.90259231,1.84239094,23.49231376,52.611598,Latah,Idaho,16057
16059,7.99196382,22.78730397,,8.35586399,,0.9903078,3.26612706,43.20063067,51.704998,Lemhi,Idaho,16059
16061,4.12978425,8.47530021,,6.7186366,,2.7259195,1.54864062,47.26054395,52.130398,Lewis,Idaho,16061
16063,7.82676761,14.40133472,,6.47698987,,0.70962449,1.34145685,38.90421758,51.887398,Lincoln,Idaho,16063
16065,6.53386559,2.66760217,,7.4394864,,1.17815531,2.78415993,23.25581395,53.5108,Madison,Idaho,16065
16067,11.28684197,6.5093829,,3.97866258,,1.53364079,3.07062478,40.796216,52.416,Minidoka,Idaho,16067
16069,6.39844798,9.30725351,,11.06169641,,3.92666305,3.09860803,41.19038234,55.159602,Nez Perce,Idaho,16069
16071,4.09230609,10.94158783,,2.08266548,,0.54027625,2.4627896,30.58730784,54.3252,Oneida,Idaho,16071
16073,7.52466436,20.33968272,,8.05399499,,1.49467062,2.06999458,40.5597162,48.6408,Owyhee,Idaho,16073
16075,6.54566843,11.13318431,,8.69293524,,4.1930085,2.69379193,37.91880173,53.003802,Payette,Idaho,16075
16077,8.14127144,14.38474136,,4.33109077,,0.69887931,1.84744735,36.61805282,53.450598,Power,Idaho,16077
16079,7.69154988,7.89444565,,20.08583939,,1.77401786,2.56726012,45.72329523,50.654002,Shoshone,Idaho,16079
16081,6.08311769,11.72488759,,3.29461361,,1.53246412,3.77189394,30.90264091,52.744798,Teton,Idaho,16081
16083,12.04623026,16.57231894,,11.96639805,,1.42125348,3.1586128,37.7611352,54.0772,Twin Falls,Idaho,16083
16085,10.29989778,29.58032766,,5.22889357,,1.51297494,4.1929515,44.61962948,50.9516,Valley,Idaho,16085
16087,6.92578349,16.08174447,,14.78349552,,2.40752479,2.95213566,45.36854553,51.511998,Washington,Idaho,16087
17001,11.70349497,0.83821049,,14.3367312,2.39544277,6.40763242,3.70403627,39.33780055,59.5718,Adams,Illinois,17001
17003,23.42968714,1.10173641,,52.61624784,2.2816798,17.9603802,14.43454575,64.44619629,50.574198,Alexander,Illinois,17003
17005,7.40883002,0.50265918,,6.38207836,1.44745772,4.73521184,4.8496191,32.20338983,56.717802,Bond,Illinois,17005
17007,6.85540264,0.79007079,,6.52750642,1.28366536,8.0293426,1.59991479,26.88214426,57.014398,Boone,Illinois,17007
17009,1.02803921,0.06026256,,1.0827906,0.1411577,0.84129746,0.26231541,5.1241624,57.1904,Brown,Illinois,17009
17011,10.40933956,0.53673683,,12.1214702,1.94109666,6.5570023,2.53359014,39.49546709,58.022198,Bureau,Illinois,17011
17013,6.39788568,0.49195648,,10.07258453,0.89527119,4.53377944,1.54770702,34.68663776,56.343798,Calhoun,Illinois,17013
17015,10.8123731,1.92270886,,18.31156749,1.40063939,5.82835391,1.36585304,41.22979898,55.623398,Carroll,Illinois,17015
17017,11.01068811,0.33106566,,14.5255295,1.32316346,10.24474236,2.25841298,36.61805282,55.3616,Cass,Illinois,17017
17019,14.68708888,0.36668316,,21.339574,3.4140762,15.26868439,5.73961535,30.94205755,55.934,Champaign,Illinois,17019
17021,9.40093504,0.41172965,,11.59072911,2.00564343,8.17723183,5.08439529,36.53921955,56.8822,Christian,Illinois,17021
17023,8.39892437,0.56039829,,10.22923268,1.75027969,8.0299199,4.25477611,36.61805282,55.7824,Clark,Illinois,17023
17025,9.59535534,0.60589599,,13.33056461,1.42378916,7.74923869,5.52493879,37.6428853,56.3662,Clay,Illinois,17025
17027,7.83473762,0.32552026,,9.2142547,1.42143814,6.06631417,5.6646485,25.10839574,58.838802,Clinton,Illinois,17027
17029,15.92310457,0.98107443,,17.81070643,2.84076315,17.09913869,6.78008944,40.99329917,56.4782,Coles,Illinois,17029
17031,44.82364087,2.02780357,0.0,65.83440485,11.91101694,26.33326882,17.26029754,43.04296413,54.735598,Cook,Illinois,17031
17033,7.42293241,0.28497092,,9.7053725,1.27665705,6.9461373,4.2080248,29.4836421,56.8752,Crawford,Illinois,17033
17035,7.36866716,0.56673077,,7.00115589,1.3063209,7.63526282,3.49762028,32.47930627,56.205,Cumberland,Illinois,17035
17037,10.10074803,0.26560625,,11.65388645,2.20337512,9.85989346,3.07612215,31.25739062,56.918202,DeKalb,Illinois,17037
17039,7.88428264,0.31459877,,9.09579967,1.25533787,7.57381942,2.31415184,32.91288924,59.836202,De Witt,Illinois,17039
17041,10.05804131,0.35367369,,10.07118441,1.79217579,7.82852254,3.80541312,36.69688609,57.841402,Douglas,Illinois,17041
17043,13.05330193,1.21792689,,16.48940848,2.89908543,11.13166766,4.04625327,18.17106819,55.6842,DuPage,Illinois,17043
17045,8.29654194,0.40137035,,9.13497372,1.98391686,8.43633349,4.10684461,39.85021679,55.352002,Edgar,Illinois,17045
17047,7.35922755,0.44738067,,5.87252757,0.83767704,6.34929778,4.1409382,35.3173039,55.906,Edwards,Illinois,17047
17049,9.16155293,0.60400618,,6.4381073,1.67611679,8.07132694,5.02650419,30.23255814,59.5434,Effingham,Illinois,17049
17051,7.29091908,0.54360284,,5.3795381,1.46803458,4.42698046,4.54553529,30.03547497,57.796602,Fayette,Illinois,17051
17053,7.61020453,0.21908529,,8.73936372,1.42253734,7.13733482,2.44815334,39.06188412,58.712202,Ford,Illinois,17053
